-0.968;-1.05495;-1.00829;-1.00715;-1.00705;-1.0053;-0.864797;-0.875727;-0.89107;-0.893475;
-0.967;-1.05662;-1.00848;-1.00727;-1.00717;-1.00531;-0.86093;-0.872199;-0.888018;-0.890497;
-0.966;-1.05827;-1.00865;-1.00737;-1.00726;-1.00529;-0.857065;-0.868672;-0.884966;-0.88752;
-0.965;-1.0599;-1.0088;-1.00745;-1.00733;-1.00525;-0.853202;-0.865147;-0.881916;-0.884544;
-0.964;-1.0615;-1.00892;-1.0075;-1.00737;-1.00518;-0.849341;-0.861624;-0.878867;-0.881569;
-0.963;-1.06308;-1.00903;-1.00752;-1.00739;-1.00507;-0.845482;-0.858103;-0.875819;-0.878596;
-0.962;-1.06463;-1.0091;-1.00752;-1.00738;-1.00494;-0.841625;-0.854583;-0.872773;-0.875623;
-0.961;-1.06616;-1.00916;-1.00749;-1.00735;-1.00479;-0.83777;-0.851065;-0.869727;-0.872652;
-0.96;-1.06767;-1.00919;-1.00744;-1.00729;-1.0046;-0.833917;-0.847548;-0.866683;-0.869682;
-0.959;-1.06915;-1.0092;-1.00737;-1.00721;-1.00439;-0.830066;-0.844033;-0.86364;-0.866713;
-0.958;-1.07061;-1.00918;-1.00727;-1.0071;-1.00415;-0.826217;-0.84052;-0.860599;-0.863746;
-0.957;-1.07204;-1.00915;-1.00714;-1.00697;-1.00388;-0.82237;-0.837009;-0.857559;-0.860779;
-0.956;-1.07346;-1.00909;-1.00699;-1.00681;-1.00359;-0.818525;-0.833499;-0.85452;-0.857814;
-0.955;-1.07484;-1.00901;-1.00682;-1.00663;-1.00326;-0.814683;-0.829992;-0.851482;-0.85485;
-0.954;-1.07621;-1.0089;-1.00662;-1.00643;-1.00291;-0.810842;-0.826486;-0.848446;-0.851887;
-0.953;-1.07755;-1.00878;-1.0064;-1.0062;-1.00254;-0.807004;-0.822982;-0.845411;-0.848926;
-0.952;-1.07886;-1.00863;-1.00615;-1.00594;-1.00214;-0.803168;-0.81948;-0.842377;-0.845965;
-0.951;-1.08015;-1.00846;-1.00588;-1.00566;-1.00171;-0.799335;-0.815979;-0.839344;-0.843006;
-0.95;-1.08142;-1.00826;-1.00559;-1.00536;-1.00125;-0.795504;-0.812481;-0.836313;-0.840048;
-0.949;-1.08266;-1.00805;-1.00527;-1.00504;-1.00077;-0.791675;-0.808984;-0.833283;-0.837092;
-0.948;-1.08388;-1.00781;-1.00493;-1.00469;-1.00026;-0.787848;-0.80549;-0.830255;-0.834136;
-0.947;-1.08508;-1.00755;-1.00457;-1.00431;-0.999721;-0.784024;-0.801997;-0.827228;-0.831182;
-0.946;-1.08625;-1.00727;-1.00418;-1.00391;-0.99916;-0.780202;-0.798507;-0.824202;-0.828229;
-0.945;-1.08739;-1.00696;-1.00377;-1.00349;-0.998572;-0.776382;-0.795018;-0.821178;-0.825278;
-0.944;-1.08852;-1.00664;-1.00333;-1.00305;-0.997958;-0.772565;-0.791531;-0.818155;-0.822327;
-0.943;-1.08961;-1.00629;-1.00287;-1.00258;-0.997318;-0.768751;-0.788047;-0.815133;-0.819378;
-0.942;-1.09069;-1.00592;-1.00239;-1.00209;-0.996652;-0.764939;-0.784564;-0.812113;-0.81643;
-0.941;-1.09174;-1.00553;-1.00188;-1.00157;-0.995961;-0.761129;-0.781083;-0.809094;-0.813484;
-0.94;-1.09276;-1.00512;-1.00136;-1.00104;-0.995244;-0.757323;-0.777605;-0.806076;-0.810539;
-0.939;-1.09376;-1.00469;-1.0008;-1.00047;-0.994502;-0.753518;-0.774128;-0.80306;-0.807595;
-0.938;-1.09474;-1.00423;-1.00023;-0.99989;-0.993734;-0.749717;-0.770654;-0.800046;-0.804652;
-0.937;-1.09569;-1.00375;-0.999633;-0.999283;-0.992941;-0.745918;-0.767182;-0.797032;-0.801711;
-0.936;-1.09661;-1.00326;-0.999014;-0.998653;-0.992123;-0.742121;-0.763712;-0.794021;-0.798771;
-0.935;-1.09751;-1.00274;-0.998371;-0.998;-0.99128;-0.738327;-0.760244;-0.79101;-0.795832;
-0.934;-1.09839;-1.0022;-0.997706;-0.997324;-0.990412;-0.734537;-0.756779;-0.788001;-0.792894;
-0.933;-1.09924;-1.00164;-0.997018;-0.996626;-0.989519;-0.730748;-0.753315;-0.784994;-0.789958;
-0.932;-1.10007;-1.00106;-0.996308;-0.995905;-0.988601;-0.726963;-0.749854;-0.781988;-0.787024;
-0.931;-1.10088;-1.00045;-0.995576;-0.995161;-0.987659;-0.72318;-0.746395;-0.778983;-0.78409;
-0.93;-1.10165;-0.999828;-0.994822;-0.994396;-0.986692;-0.7194;-0.742938;-0.77598;-0.781158;
-0.929;-1.10241;-0.999184;-0.994045;-0.993608;-0.985701;-0.715623;-0.739484;-0.772978;-0.778227;
-0.928;-1.10314;-0.998518;-0.993246;-0.992797;-0.984685;-0.711849;-0.736032;-0.769978;-0.775298;
-0.927;-1.10384;-0.997832;-0.992425;-0.991965;-0.983645;-0.708078;-0.732582;-0.766979;-0.77237;
-0.926;-1.10452;-0.997125;-0.991582;-0.991111;-0.982581;-0.70431;-0.729134;-0.763982;-0.769443;
-0.925;-1.10518;-0.996398;-0.990718;-0.990234;-0.981494;-0.700545;-0.725689;-0.760986;-0.766518;
-0.924;-1.10581;-0.995651;-0.989831;-0.989336;-0.980382;-0.696782;-0.722246;-0.757992;-0.763594;
-0.923;-1.10641;-0.994883;-0.988923;-0.988416;-0.979246;-0.693023;-0.718806;-0.754999;-0.760671;
-0.922;-1.10699;-0.994094;-0.987993;-0.987474;-0.978087;-0.689267;-0.715368;-0.752008;-0.75775;
-0.921;-1.10755;-0.993286;-0.987042;-0.986511;-0.976904;-0.685514;-0.711933;-0.749018;-0.75483;
-0.92;-1.10808;-0.992457;-0.98607;-0.985526;-0.975698;-0.681764;-0.708499;-0.74603;-0.751912;
-0.919;-1.10858;-0.991608;-0.985076;-0.98452;-0.974469;-0.678017;-0.705069;-0.743044;-0.748995;
-0.918;-1.10907;-0.990739;-0.98406;-0.983492;-0.973216;-0.674273;-0.701641;-0.740059;-0.746079;
-0.917;-1.10952;-0.98985;-0.983024;-0.982443;-0.97194;-0.670532;-0.698215;-0.737075;-0.743165;
-0.916;-1.10995;-0.988941;-0.981966;-0.981373;-0.970641;-0.666795;-0.694792;-0.734093;-0.740252;
-0.915;-1.11036;-0.988013;-0.980888;-0.980282;-0.969319;-0.663061;-0.691371;-0.731113;-0.737341;
-0.914;-1.11074;-0.987064;-0.979788;-0.979169;-0.967974;-0.65933;-0.687953;-0.728134;-0.734431;
-0.913;-1.1111;-0.986096;-0.978668;-0.978036;-0.966607;-0.655602;-0.684538;-0.725157;-0.731522;
-0.912;-1.11143;-0.985108;-0.977527;-0.976882;-0.965216;-0.651878;-0.681125;-0.722181;-0.728615;
-0.911;-1.11174;-0.984101;-0.976365;-0.975707;-0.963804;-0.648157;-0.677715;-0.719207;-0.72571;
-0.91;-1.11202;-0.983074;-0.975183;-0.974511;-0.962369;-0.644439;-0.674307;-0.716234;-0.722805;
-0.909;-1.11227;-0.982028;-0.97398;-0.973295;-0.960912;-0.640725;-0.670902;-0.713264;-0.719902;
-0.908;-1.11251;-0.980962;-0.972756;-0.972058;-0.959432;-0.637014;-0.6675;-0.710294;-0.717001;
-0.907;-1.11271;-0.979877;-0.971513;-0.970801;-0.957931;-0.633307;-0.6641;-0.707327;-0.714101;
-0.906;-1.11289;-0.978773;-0.970249;-0.969523;-0.956407;-0.629603;-0.660703;-0.704361;-0.711203;
-0.905;-1.11305;-0.97765;-0.968964;-0.968226;-0.954862;-0.625902;-0.657309;-0.701396;-0.708306;
-0.904;-1.11318;-0.976507;-0.96766;-0.966908;-0.953294;-0.622205;-0.653917;-0.698434;-0.70541;
-0.903;-1.11329;-0.975346;-0.966336;-0.965569;-0.951705;-0.618512;-0.650529;-0.695473;-0.702516;
-0.902;-1.11337;-0.974166;-0.964992;-0.964211;-0.950095;-0.614822;-0.647143;-0.692513;-0.699624;
-0.901;-1.11343;-0.972967;-0.963628;-0.962833;-0.948463;-0.611136;-0.64376;-0.689555;-0.696732;
-0.9;-1.11346;-0.971748;-0.962244;-0.961435;-0.94681;-0.607453;-0.640379;-0.686599;-0.693843;
-0.899;-1.11347;-0.970512;-0.96084;-0.960017;-0.945136;-0.603774;-0.637002;-0.683645;-0.690955;
-0.898;-1.11345;-0.969256;-0.959417;-0.95858;-0.94344;-0.600099;-0.633627;-0.680692;-0.688068;
-0.897;-1.11341;-0.967982;-0.957974;-0.957123;-0.941723;-0.596428;-0.630255;-0.677741;-0.685183;
-0.896;-1.11334;-0.96669;-0.956512;-0.955646;-0.939986;-0.59276;-0.626886;-0.674792;-0.6823;
-0.895;-1.11324;-0.965379;-0.95503;-0.95415;-0.938227;-0.589096;-0.62352;-0.671844;-0.679417;
-0.894;-1.11313;-0.964049;-0.95353;-0.952635;-0.936448;-0.585436;-0.620157;-0.668898;-0.676537;
-0.893;-1.11298;-0.962701;-0.95201;-0.9511;-0.934649;-0.581779;-0.616797;-0.665954;-0.673658;
-0.892;-1.11282;-0.961335;-0.95047;-0.949546;-0.932829;-0.578127;-0.61344;-0.663012;-0.67078;
-0.891;-1.11262;-0.959951;-0.948912;-0.947973;-0.930988;-0.574478;-0.610086;-0.660071;-0.667904;
-0.89;-1.11241;-0.958549;-0.947335;-0.946381;-0.929127;-0.570833;-0.606734;-0.657132;-0.66503;
-0.889;-1.11216;-0.957128;-0.945739;-0.94477;-0.927246;-0.567192;-0.603386;-0.654195;-0.662157;
-0.888;-1.11189;-0.95569;-0.944124;-0.943141;-0.925345;-0.563555;-0.600041;-0.651259;-0.659286;
-0.887;-1.1116;-0.954233;-0.942491;-0.941492;-0.923424;-0.559922;-0.596699;-0.648325;-0.656416;
-0.886;-1.11128;-0.952759;-0.940839;-0.939825;-0.921483;-0.556293;-0.59336;-0.645393;-0.653548;
-0.885;-1.11094;-0.951267;-0.939168;-0.938139;-0.919523;-0.552668;-0.590024;-0.642463;-0.650681;
-0.884;-1.11057;-0.949757;-0.937479;-0.936435;-0.917542;-0.549047;-0.586691;-0.639535;-0.647816;
-0.883;-1.11018;-0.94823;-0.935772;-0.934712;-0.915543;-0.54543;-0.583362;-0.636608;-0.644953;
-0.882;-1.10977;-0.946685;-0.934046;-0.932971;-0.913523;-0.541818;-0.580035;-0.633683;-0.642091;
-0.881;-1.10932;-0.945123;-0.932302;-0.931211;-0.911485;-0.538209;-0.576712;-0.63076;-0.63923;
-0.88;-1.10886;-0.943543;-0.93054;-0.929434;-0.909427;-0.534605;-0.573391;-0.627839;-0.636372;
-0.879;-1.10837;-0.941945;-0.92876;-0.927638;-0.90735;-0.531004;-0.570074;-0.624919;-0.633514;
-0.878;-1.10785;-0.940331;-0.926962;-0.925825;-0.905254;-0.527408;-0.56676;-0.622002;-0.630659;
-0.877;-1.10731;-0.938699;-0.925146;-0.923993;-0.903139;-0.523817;-0.56345;-0.619086;-0.627805;
-0.876;-1.10674;-0.93705;-0.923312;-0.922144;-0.901005;-0.520229;-0.560143;-0.616172;-0.624953;
-0.875;-1.10615;-0.935384;-0.921461;-0.920276;-0.898853;-0.516646;-0.556839;-0.61326;-0.622102;
-0.874;-1.10553;-0.933701;-0.919592;-0.918391;-0.896682;-0.513067;-0.553538;-0.610349;-0.619253;
-0.873;-1.10489;-0.932001;-0.917705;-0.916489;-0.894492;-0.509492;-0.55024;-0.607441;-0.616405;
-0.872;-1.10423;-0.930284;-0.915801;-0.914569;-0.892285;-0.505922;-0.546946;-0.604534;-0.613559;
-0.871;-1.10354;-0.92855;-0.91388;-0.912632;-0.890059;-0.502356;-0.543655;-0.60163;-0.610715;
-0.87;-1.10283;-0.926799;-0.911941;-0.910677;-0.887814;-0.498795;-0.540368;-0.598727;-0.607873;
-0.869;-1.10209;-0.925032;-0.909985;-0.908705;-0.885552;-0.495238;-0.537084;-0.595826;-0.605032;
-0.868;-1.10132;-0.923248;-0.908012;-0.906716;-0.883272;-0.491686;-0.533803;-0.592927;-0.602193;
-0.867;-1.10053;-0.921448;-0.906022;-0.904709;-0.880974;-0.488138;-0.530526;-0.59003;-0.599355;
-0.866;-1.09972;-0.919631;-0.904015;-0.902686;-0.878658;-0.484595;-0.527253;-0.587134;-0.596519;
-0.865;-1.09888;-0.917798;-0.901991;-0.900646;-0.876324;-0.481056;-0.523982;-0.584241;-0.593685;
-0.864;-1.09802;-0.915948;-0.89995;-0.898589;-0.873973;-0.477521;-0.520715;-0.58135;-0.590852;
-0.863;-1.09714;-0.914082;-0.897893;-0.896515;-0.871605;-0.473992;-0.517452;-0.57846;-0.588021;
-0.862;-1.09622;-0.9122;-0.895818;-0.894425;-0.869219;-0.470467;-0.514192;-0.575572;-0.585192;
-0.861;-1.09529;-0.910302;-0.893728;-0.892318;-0.866816;-0.466947;-0.510936;-0.572687;-0.582364;
-0.86;-1.09433;-0.908387;-0.891621;-0.890194;-0.864396;-0.463431;-0.507683;-0.569803;-0.579538;
-0.859;-1.09334;-0.906457;-0.889497;-0.888054;-0.861959;-0.45992;-0.504434;-0.566921;-0.576714;
-0.858;-1.09234;-0.904511;-0.887357;-0.885898;-0.859505;-0.456414;-0.501188;-0.564042;-0.573892;
-0.857;-1.0913;-0.902548;-0.885201;-0.883726;-0.857034;-0.452913;-0.497946;-0.561164;-0.571071;
-0.856;-1.09024;-0.90057;-0.883029;-0.881537;-0.854546;-0.449416;-0.494708;-0.558288;-0.568252;
-0.855;-1.08916;-0.898577;-0.880841;-0.879332;-0.852042;-0.445924;-0.491473;-0.555414;-0.565435;
-0.854;-1.08806;-0.896567;-0.878637;-0.877111;-0.849522;-0.442437;-0.488242;-0.552542;-0.562619;
-0.853;-1.08693;-0.894542;-0.876417;-0.874875;-0.846985;-0.438955;-0.485015;-0.549672;-0.559805;
-0.852;-1.08577;-0.892502;-0.874181;-0.872622;-0.844432;-0.435478;-0.481791;-0.546804;-0.556993;
-0.851;-1.08459;-0.890446;-0.871929;-0.870354;-0.841862;-0.432006;-0.478571;-0.543938;-0.554183;
-0.85;-1.08339;-0.888375;-0.869662;-0.86807;-0.839277;-0.428539;-0.475355;-0.541074;-0.551374;
-0.849;-1.08216;-0.886288;-0.867379;-0.86577;-0.836676;-0.425077;-0.472143;-0.538213;-0.548567;
-0.848;-1.08091;-0.884186;-0.865081;-0.863455;-0.834058;-0.421619;-0.468934;-0.535353;-0.545762;
-0.847;-1.07964;-0.882069;-0.862767;-0.861125;-0.831426;-0.418167;-0.465729;-0.532495;-0.542958;
-0.846;-1.07834;-0.879937;-0.860438;-0.858779;-0.828777;-0.41472;-0.462528;-0.529639;-0.540157;
-0.845;-1.07702;-0.877789;-0.858094;-0.856418;-0.826113;-0.411278;-0.459331;-0.526785;-0.537357;
-0.844;-1.07567;-0.875627;-0.855735;-0.854042;-0.823434;-0.407841;-0.456137;-0.523934;-0.534559;
-0.843;-1.0743;-0.87345;-0.85336;-0.851651;-0.820739;-0.404409;-0.452948;-0.521084;-0.531762;
-0.842;-1.0729;-0.871258;-0.850971;-0.849245;-0.818029;-0.400983;-0.449762;-0.518236;-0.528968;
-0.841;-1.07148;-0.869051;-0.848566;-0.846824;-0.815304;-0.397561;-0.44658;-0.515391;-0.526175;
-0.84;-1.07004;-0.86683;-0.846147;-0.844388;-0.812564;-0.394145;-0.443402;-0.512548;-0.523384;
-0.839;-1.06858;-0.864594;-0.843714;-0.841937;-0.809809;-0.390734;-0.440228;-0.509706;-0.520595;
-0.838;-1.06709;-0.862343;-0.841265;-0.839472;-0.807039;-0.387329;-0.437058;-0.506867;-0.517807;
-0.837;-1.06557;-0.860078;-0.838802;-0.836992;-0.804255;-0.383928;-0.433892;-0.50403;-0.515022;
-0.836;-1.06404;-0.857798;-0.836324;-0.834498;-0.801456;-0.380533;-0.43073;-0.501195;-0.512238;
-0.835;-1.06247;-0.855505;-0.833833;-0.831989;-0.798642;-0.377144;-0.427572;-0.498362;-0.509456;
-0.834;-1.06089;-0.853196;-0.831326;-0.829466;-0.795815;-0.37376;-0.424418;-0.495531;-0.506676;
-0.833;-1.05928;-0.850874;-0.828806;-0.826929;-0.792973;-0.370381;-0.421268;-0.492703;-0.503898;
-0.832;-1.05765;-0.848537;-0.826271;-0.824377;-0.790116;-0.367007;-0.418122;-0.489876;-0.501121;
-0.831;-1.056;-0.846187;-0.823723;-0.821812;-0.787246;-0.363639;-0.414981;-0.487052;-0.498347;
-0.83;-1.05432;-0.843822;-0.82116;-0.819232;-0.784362;-0.360277;-0.411843;-0.484229;-0.495574;
-0.829;-1.05262;-0.841443;-0.818583;-0.816639;-0.781464;-0.35692;-0.408709;-0.481409;-0.492803;
-0.828;-1.05089;-0.839051;-0.815993;-0.814031;-0.778553;-0.353569;-0.40558;-0.478591;-0.490034;
-0.827;-1.04914;-0.836644;-0.813389;-0.81141;-0.775627;-0.350223;-0.402455;-0.475776;-0.487267;
-0.826;-1.04737;-0.834224;-0.810771;-0.808776;-0.772689;-0.346883;-0.399334;-0.472962;-0.484501;
-0.825;-1.04558;-0.83179;-0.80814;-0.806128;-0.769736;-0.343548;-0.396217;-0.470151;-0.481738;
-0.824;-1.04376;-0.829343;-0.805495;-0.803466;-0.766771;-0.340219;-0.393104;-0.467342;-0.478976;
-0.823;-1.04192;-0.826882;-0.802836;-0.800791;-0.763792;-0.336896;-0.389995;-0.464535;-0.476216;
-0.822;-1.04006;-0.824408;-0.800165;-0.798103;-0.7608;-0.333579;-0.386891;-0.46173;-0.473458;
-0.821;-1.03817;-0.82192;-0.79748;-0.795401;-0.757796;-0.330267;-0.383791;-0.458927;-0.470703;
-0.82;-1.03626;-0.819419;-0.794782;-0.792686;-0.754778;-0.326961;-0.380696;-0.456127;-0.467948;
-0.819;-1.03433;-0.816904;-0.792071;-0.789958;-0.751748;-0.323661;-0.377604;-0.453329;-0.465196;
-0.818;-1.03238;-0.814377;-0.789347;-0.787218;-0.748705;-0.320366;-0.374517;-0.450533;-0.462446;
-0.817;-1.0304;-0.811836;-0.78661;-0.784464;-0.745649;-0.317077;-0.371435;-0.447739;-0.459698;
-0.816;-1.0284;-0.809282;-0.78386;-0.781698;-0.742581;-0.313795;-0.368356;-0.444948;-0.456951;
-0.815;-1.02638;-0.806715;-0.781098;-0.778918;-0.739501;-0.310518;-0.365282;-0.442159;-0.454207;
-0.814;-1.02433;-0.804136;-0.778323;-0.776127;-0.736408;-0.307247;-0.362213;-0.439372;-0.451464;
-0.813;-1.02226;-0.801543;-0.775535;-0.773322;-0.733303;-0.303982;-0.359148;-0.436587;-0.448723;
-0.812;-1.02017;-0.798938;-0.772734;-0.770505;-0.730187;-0.300723;-0.356087;-0.433805;-0.445985;
-0.811;-1.01806;-0.79632;-0.769922;-0.767676;-0.727058;-0.29747;-0.353031;-0.431025;-0.443248;
-0.81;-1.01592;-0.793689;-0.767097;-0.764835;-0.723917;-0.294223;-0.349979;-0.428247;-0.440513;
-0.809;-1.01377;-0.791046;-0.76426;-0.761981;-0.720765;-0.290982;-0.346932;-0.425471;-0.43778;
-0.808;-1.01159;-0.78839;-0.76141;-0.759115;-0.717601;-0.287747;-0.343889;-0.422698;-0.435049;
-0.807;-1.00938;-0.785722;-0.758549;-0.756237;-0.714426;-0.284519;-0.34085;-0.419927;-0.43232;
-0.806;-1.00716;-0.783041;-0.755675;-0.753347;-0.711239;-0.281296;-0.337817;-0.417159;-0.429593;
-0.805;-1.00491;-0.780348;-0.75279;-0.750445;-0.708041;-0.27808;-0.334788;-0.414392;-0.426868;
-0.804;-1.00265;-0.777643;-0.749892;-0.747532;-0.704832;-0.274869;-0.331763;-0.411628;-0.424145;
-0.803;-1.00036;-0.774926;-0.746983;-0.744606;-0.701612;-0.271665;-0.328743;-0.408867;-0.421424;
-0.802;-0.998045;-0.772196;-0.744063;-0.741669;-0.698381;-0.268468;-0.325728;-0.406108;-0.418705;
-0.801;-0.995711;-0.769455;-0.741131;-0.738721;-0.695139;-0.265276;-0.322717;-0.403351;-0.415988;
-0.8;-0.993356;-0.766701;-0.738187;-0.735761;-0.691886;-0.262091;-0.319711;-0.400596;-0.413272;
-0.799;-0.990978;-0.763936;-0.735232;-0.73279;-0.688622;-0.258912;-0.31671;-0.397844;-0.410559;
-0.798;-0.988579;-0.761159;-0.732265;-0.729807;-0.685348;-0.255739;-0.313713;-0.395094;-0.407848;
-0.797;-0.986159;-0.75837;-0.729287;-0.726813;-0.682064;-0.252573;-0.310721;-0.392347;-0.405139;
-0.796;-0.983717;-0.755569;-0.726298;-0.723808;-0.678769;-0.249413;-0.307734;-0.389602;-0.402432;
-0.795;-0.981254;-0.752757;-0.723298;-0.720792;-0.675464;-0.24626;-0.304751;-0.386859;-0.399727;
-0.794;-0.978769;-0.749933;-0.720287;-0.717765;-0.672149;-0.243113;-0.301773;-0.384119;-0.397024;
-0.793;-0.976263;-0.747098;-0.717265;-0.714727;-0.668824;-0.239972;-0.2988;-0.381381;-0.394323;
-0.792;-0.973735;-0.744251;-0.714232;-0.711679;-0.665489;-0.236839;-0.295832;-0.378645;-0.391624;
-0.791;-0.971187;-0.741393;-0.711189;-0.708619;-0.662144;-0.233711;-0.292869;-0.375912;-0.388927;
-0.79;-0.968617;-0.738524;-0.708135;-0.705549;-0.658789;-0.23059;-0.28991;-0.373182;-0.386232;
-0.789;-0.966026;-0.735644;-0.70507;-0.702469;-0.655425;-0.227476;-0.286957;-0.370453;-0.383539;
-0.788;-0.963415;-0.732752;-0.701994;-0.699378;-0.652052;-0.224368;-0.284008;-0.367728;-0.380848;
-0.787;-0.960782;-0.729849;-0.698909;-0.696277;-0.648669;-0.221267;-0.281064;-0.365004;-0.378159;
-0.786;-0.958128;-0.726935;-0.695813;-0.693165;-0.645276;-0.218173;-0.278125;-0.362283;-0.375473;
-0.785;-0.955454;-0.724011;-0.692706;-0.690043;-0.641875;-0.215085;-0.275191;-0.359565;-0.372788;
-0.784;-0.952759;-0.721075;-0.68959;-0.686911;-0.638465;-0.212004;-0.272262;-0.356849;-0.370106;
-0.783;-0.950043;-0.718129;-0.686463;-0.683769;-0.635045;-0.20893;-0.269338;-0.354136;-0.367425;
-0.782;-0.947307;-0.715172;-0.683326;-0.680617;-0.631617;-0.205863;-0.266419;-0.351425;-0.364747;
-0.781;-0.94455;-0.712204;-0.68018;-0.677455;-0.62818;-0.202802;-0.263504;-0.348716;-0.36207;
-0.78;-0.941773;-0.709226;-0.677023;-0.674284;-0.624734;-0.199748;-0.260595;-0.34601;-0.359396;
-0.779;-0.938976;-0.706237;-0.673857;-0.671102;-0.62128;-0.196701;-0.257691;-0.343307;-0.356724;
-0.778;-0.936158;-0.703238;-0.670681;-0.667912;-0.617817;-0.193661;-0.254792;-0.340606;-0.354054;
-0.777;-0.93332;-0.700228;-0.667496;-0.664711;-0.614346;-0.190628;-0.251898;-0.337907;-0.351386;
-0.776;-0.930462;-0.697208;-0.664301;-0.661501;-0.610867;-0.187602;-0.249009;-0.335211;-0.34872;
-0.775;-0.927584;-0.694178;-0.661096;-0.658282;-0.60738;-0.184583;-0.246126;-0.332518;-0.346057;
-0.774;-0.924685;-0.691137;-0.657882;-0.655053;-0.603885;-0.18157;-0.243247;-0.329827;-0.343395;
-0.773;-0.921767;-0.688087;-0.654659;-0.651816;-0.600381;-0.178565;-0.240374;-0.327138;-0.340736;
-0.772;-0.918829;-0.685026;-0.651427;-0.648569;-0.59687;-0.175567;-0.237505;-0.324452;-0.338079;
-0.771;-0.915871;-0.681955;-0.648186;-0.645313;-0.593352;-0.172576;-0.234642;-0.321769;-0.335424;
-0.77;-0.912894;-0.678875;-0.644935;-0.642048;-0.589826;-0.169592;-0.231784;-0.319088;-0.332771;
-0.769;-0.909897;-0.675784;-0.641676;-0.638774;-0.586292;-0.166615;-0.228932;-0.31641;-0.33012;
-0.768;-0.90688;-0.672684;-0.638408;-0.635492;-0.582751;-0.163645;-0.226084;-0.313735;-0.327471;
